standard,level,industry,ticker,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3,2020q4
bics,bics_l2,Real Estate,VRC,86.0,86.0,85.0,93.0,65.0,71.0,53.0,68.0,55.0,64.0,46.0,68.0
bics,bics_l2,Real Estate,VRE,59.0,67.0,80.0,83.0,81.0,67.0,71.0,65.0,75.0,83.0,56.0,100.0
bics,bics_l2,Renewable Energy,BSA,25.0,34.0,56.0,62.0,17.0,16.0,54.0,53.0,27.0,25.0,57.0,50.0
bics,bics_l2,Renewable Energy,MDG,65.0,62.0,51.0,17.0,29.0,46.0,54.0,20.0,31.0,52.0,32.0,21.0
bics,bics_l2,Renewable Energy,NTH,,,,,75.0,57.0,50.0,57.0,56.0,59.0,29.0,61.0
bics,bics_l2,Renewable Energy,PHN,,,75.0,59.0,55.0,69.0,72.0,65.0,82.0,85.0,94.0,75.0
bics,bics_l2,Renewable Energy,SBA,75.0,46.0,39.0,34.0,41.0,52.0,51.0,44.0,44.0,46.0,50.0,28.0
bics,bics_l2,Renewable Energy,SHE,,100.0,,75.0,67.0,85.0,84.0,75.0,73.0,69.0,64.0,52.0
bics,bics_l2,Renewable Energy,TSB,45.0,50.0,21.0,21.0,28.0,37.0,51.0,38.0,39.0,55.0,47.0,53.0
bics,bics_l2,Retail & Wholesale - Staples,CLX,85.0,88.0,99.0,77.0,93.0,79.0,68.0,100.0,89.0,75.0,60.0,86.0
bics,bics_l2,Retail & Wholesale - Staples,FCS,43.0,36.0,36.0,27.0,30.0,45.0,41.0,44.0,38.0,39.0,20.0,48.0
bics,bics_l2,Retail & Wholesale - Staples,HAF,68.0,52.0,47.0,,46.0,50.0,46.0,49.0,48.0,46.0,48.0,61.0
bics,bics_l2,Retail & Wholesale - Staples,HAT,86.0,100.0,100.0,65.0,86.0,88.0,75.0,83.0,77.0,75.0,75.0,65.0
bics,bics_l2,Retail & Wholesale - Staples,HVG,13.0,19.0,49.0,14.0,20.0,16.0,14.0,8.0,,,,
bics,bics_l2,Retail & Wholesale - Staples,MCH,91.0,59.0,89.0,81.0,86.0,70.0,61.0,95.0,75.0,53.0,54.0,78.0
bics,bics_l2,Retail & Wholesale - Staples,MPC,46.0,35.0,37.0,35.0,31.0,44.0,47.0,61.0,52.0,47.0,41.0,78.0
bics,bics_l2,Retail & Wholesale - Staples,TSC,74.0,67.0,49.0,54.0,46.0,72.0,60.0,67.0,64.0,63.0,55.0,
bics,bics_l2,Retail & Wholesale - Staples,VHF,54.0,50.0,88.0,71.0,40.0,51.0,47.0,96.0,68.0,57.0,63.0,97.0
bics,bics_l2,Retail & Wholesale - Staples,VSF,,,,,21.0,32.0,33.0,,,,,
bics,bics_l2,Retail & Wholesale - Staples,VTL,69.0,76.0,19.0,7.0,44.0,26.0,30.0,44.0,28.0,17.0,15.0,25.0
bics,bics_l2,Retail & Whsle - Discretionary,ADC,99.0,73.0,90.0,62.0,78.0,64.0,91.0,85.0,73.0,65.0,72.0,100.0
bics,bics_l2,Retail & Whsle - Discretionary,AFX,18.0,38.0,34.0,28.0,24.0,52.0,31.0,53.0,43.0,98.0,62.0,94.0
bics,bics_l2,Retail & Whsle - Discretionary,AGM,43.0,38.0,38.0,38.0,37.0,54.0,44.0,55.0,27.0,43.0,52.0,50.0
bics,bics_l2,Retail & Whsle - Discretionary,BED,88.0,72.0,93.0,99.0,94.0,70.0,100.0,100.0,81.0,75.0,100.0,100.0
bics,bics_l2,Retail & Whsle - Discretionary,BTT,100.0,79.0,89.0,83.0,97.0,89.0,100.0,99.0,72.0,79.0,76.0,87.0
bics,bics_l2,Retail & Whsle - Discretionary,CCA,,,,,,,20.0,23.0,17.0,22.0,16.0,34.0
bics,bics_l2,Retail & Whsle - Discretionary,CCL,57.0,48.0,38.0,39.0,39.0,51.0,41.0,37.0,63.0,51.0,52.0,64.0
bics,bics_l2,Retail & Whsle - Discretionary,CDG,,,78.0,,65.0,50.0,50.0,,73.0,96.0,87.0,
bics,bics_l2,Retail & Whsle - Discretionary,CMV,63.0,50.0,52.0,42.0,46.0,60.0,47.0,62.0,59.0,64.0,66.0,57.0
bics,bics_l2,Retail & Whsle - Discretionary,CTF,41.0,40.0,51.0,55.0,52.0,54.0,35.0,54.0,46.0,39.0,55.0,42.0
bics,bics_l2,Retail & Whsle - Discretionary,DGW,37.0,38.0,42.0,33.0,37.0,55.0,64.0,66.0,67.0,73.0,78.0,86.0
bics,bics_l2,Retail & Whsle - Discretionary,DIC,9.0,26.0,22.0,25.0,22.0,35.0,24.0,9.0,0.0,36.0,,
bics,bics_l2,Retail & Whsle - Discretionary,DLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,33.0,33.0,45.0,35.0
bics,bics_l2,Retail & Whsle - Discretionary,EVG,51.0,63.0,66.0,46.0,53.0,61.0,75.0,78.0,65.0,67.0,69.0,
bics,bics_l2,Retail & Whsle - Discretionary,FID,,67.0,53.0,,,,,67.0,63.0,50.0,,76.0
bics,bics_l2,Retail & Whsle - Discretionary,HAX,30.0,51.0,32.0,39.0,31.0,53.0,36.0,52.0,54.0,49.0,81.0,76.0
bics,bics_l2,Retail & Whsle - Discretionary,HHS,100.0,89.0,97.0,75.0,92.0,79.0,100.0,100.0,90.0,99.0,98.0,100.0
bics,bics_l2,Retail & Whsle - Discretionary,HID,88.0,71.0,60.0,65.0,51.0,63.0,35.0,72.0,29.0,47.0,39.0,
bics,bics_l2,Retail & Whsle - Discretionary,HTM,,,34.0,27.0,37.0,50.0,38.0,72.0,55.0,64.0,64.0,63.0
bics,bics_l2,Retail & Whsle - Discretionary,KGM,69.0,39.0,34.0,6.0,31.0,37.0,39.0,54.0,53.0,61.0,54.0,56.0
bics,bics_l2,Retail & Whsle - Discretionary,MEG,40.0,46.0,33.0,51.0,52.0,52.0,33.0,56.0,52.0,34.0,54.0,51.0
bics,bics_l2,Retail & Whsle - Discretionary,MWG,74.0,64.0,56.0,44.0,64.0,65.0,70.0,67.0,68.0,70.0,66.0,62.0
bics,bics_l2,Retail & Whsle - Discretionary,PEG,,,,,29.0,54.0,43.0,39.0,20.0,29.0,6.0,13.0
bics,bics_l2,Retail & Whsle - Discretionary,PET,35.0,24.0,29.0,26.0,33.0,36.0,35.0,49.0,51.0,36.0,62.0,49.0
bics,bics_l2,Retail & Whsle - Discretionary,QBS,28.0,26.0,30.0,30.0,29.0,38.0,21.0,18.0,50.0,31.0,3.0,21.0
bics,bics_l2,Retail & Whsle - Discretionary,SDH,11.0,0.0,,,,,,,,,,
bics,bics_l2,Retail & Whsle - Discretionary,SHN,45.0,30.0,29.0,36.0,36.0,52.0,41.0,58.0,51.0,87.0,22.0,1.0
bics,bics_l2,Retail & Whsle - Discretionary,SMC,39.0,42.0,35.0,24.0,33.0,42.0,36.0,40.0,51.0,48.0,62.0,60.0
bics,bics_l2,Retail & Whsle - Discretionary,ST8,86.0,94.0,80.0,48.0,92.0,61.0,100.0,65.0,81.0,75.0,88.0,64.0
bics,bics_l2,Retail & Whsle - Discretionary,STH,,,,,,,,,,,70.0,61.0
bics,bics_l2,Retail & Whsle - Discretionary,SVC,43.0,36.0,36.0,37.0,42.0,26.0,33.0,50.0,23.0,30.0,53.0,60.0
bics,bics_l2,Retail & Whsle - Discretionary,SVT,100.0,69.0,100.0,67.0,84.0,92.0,90.0,100.0,87.0,,,
bics,bics_l2,Retail & Whsle - Discretionary,T12,52.0,75.0,70.0,67.0,52.0,65.0,61.0,,55.0,11.0,1.0,
bics,bics_l2,Retail & Whsle - Discretionary,TAG,38.0,43.0,,,,,,,,,,
bics,bics_l2,Retail & Whsle - Discretionary,TDF,,,,,41.0,60.0,48.0,73.0,55.0,62.0,62.0,59.0
bics,bics_l2,Retail & Whsle - Discretionary,TDH,29.0,36.0,12.0,36.0,19.0,40.0,17.0,56.0,6.0,15.0,18.0,13.0
bics,bics_l2,Retail & Whsle - Discretionary,TH1,42.0,37.0,27.0,30.0,28.0,33.0,37.0,59.0,58.0,49.0,53.0,57.0
