standard,level,industry,ticker,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3
bics,bics_l1,Consumer Staples,VLC,95.0,97.0,89.0,87.0,84.0,90.0,,97.0,,,
bics,bics_l1,Consumer Staples,VNM,97.0,96.0,100.0,93.0,97.0,93.0,81.0,79.0,82.0,89.0,98.0
bics,bics_l1,Consumer Staples,VOC,71.0,67.0,67.0,71.0,70.0,68.0,59.0,80.0,80.0,84.0,100.0
bics,bics_l1,Consumer Staples,VSF,,,,,35.0,20.0,34.0,,,,
bics,bics_l1,Consumer Staples,VSN,81.0,70.0,74.0,72.0,88.0,81.0,69.0,67.0,78.0,50.0,69.0
bics,bics_l1,Consumer Staples,VTJ,73.0,,,,,,,,,,
bics,bics_l1,Consumer Staples,VTL,64.0,78.0,12.0,8.0,63.0,19.0,29.0,45.0,24.0,12.0,41.0
bics,bics_l1,Consumer Staples,WSB,71.0,66.0,67.0,64.0,78.0,86.0,73.0,82.0,73.0,75.0,93.0
bics,bics_l1,Energy,BSA,43.0,32.0,72.0,71.0,52.0,50.0,67.0,64.0,50.0,6.0,66.0
bics,bics_l1,Energy,BSR,,,41.0,34.0,48.0,51.0,63.0,75.0,50.0,35.0,61.0
bics,bics_l1,Energy,CNG,81.0,73.0,100.0,89.0,74.0,81.0,99.0,,,,
bics,bics_l1,Energy,COM,,92.0,,,,100.0,,,93.0,,
bics,bics_l1,Energy,GAS,97.0,80.0,100.0,100.0,90.0,92.0,100.0,100.0,85.0,96.0,95.0
bics,bics_l1,Energy,HTC,81.0,74.0,86.0,87.0,75.0,82.0,100.0,100.0,89.0,96.0,86.0
bics,bics_l1,Energy,MDG,,53.0,44.0,31.0,35.0,54.0,58.0,46.0,50.0,53.0,50.0
bics,bics_l1,Energy,NTH,,,,,73.0,72.0,50.0,80.0,69.0,70.0,18.0
bics,bics_l1,Energy,OIL,37.0,34.0,30.0,35.0,33.0,56.0,52.0,32.0,42.0,54.0,50.0
bics,bics_l1,Energy,PDV,43.0,41.0,11.0,38.0,31.0,5.0,16.0,0.0,22.0,33.0,68.0
bics,bics_l1,Energy,PGC,45.0,47.0,43.0,44.0,53.0,59.0,68.0,49.0,56.0,64.0,61.0
bics,bics_l1,Energy,PGS,31.0,29.0,42.0,49.0,48.0,58.0,63.0,34.0,32.0,40.0,55.0
bics,bics_l1,Energy,PHN,,,95.0,68.0,86.0,73.0,100.0,71.0,89.0,100.0,100.0
bics,bics_l1,Energy,PIT,30.0,22.0,5.0,12.0,15.0,12.0,56.0,32.0,53.0,35.0,41.0
bics,bics_l1,Energy,PJC,51.0,43.0,,48.0,50.0,55.0,57.0,39.0,51.0,47.0,57.0
bics,bics_l1,Energy,PLX,41.0,45.0,41.0,53.0,56.0,61.0,66.0,55.0,44.0,62.0,59.0
bics,bics_l1,Energy,POS,,,,,,,,,62.0,,72.0
bics,bics_l1,Energy,POV,20.0,25.0,33.0,62.0,24.0,22.0,23.0,25.0,25.0,16.0,11.0
bics,bics_l1,Energy,PPY,,,,,,,,,72.0,44.0,71.0
bics,bics_l1,Energy,PSB,71.0,69.0,73.0,,,,,92.0,,,
bics,bics_l1,Energy,PSC,37.0,27.0,33.0,43.0,47.0,52.0,56.0,34.0,55.0,47.0,52.0
bics,bics_l1,Energy,PSH,,,,,,,,,41.0,15.0,3.0
bics,bics_l1,Energy,PTX,,,22.0,37.0,,,,,,,
bics,bics_l1,Energy,PVC,36.0,33.0,32.0,42.0,36.0,56.0,58.0,35.0,60.0,59.0,63.0
bics,bics_l1,Energy,PVD,24.0,29.0,46.0,75.0,48.0,67.0,62.0,65.0,55.0,56.0,53.0
bics,bics_l1,Energy,PVG,22.0,22.0,28.0,27.0,38.0,11.0,11.0,26.0,31.0,53.0,53.0
bics,bics_l1,Energy,PVS,62.0,42.0,74.0,60.0,71.0,66.0,68.0,47.0,62.0,66.0,59.0
bics,bics_l1,Energy,PXS,17.0,1.0,5.0,8.0,4.0,0.0,0.0,0.0,25.0,19.0,3.0
bics,bics_l1,Energy,SBA,63.0,39.0,43.0,54.0,62.0,62.0,58.0,68.0,56.0,50.0,60.0
bics,bics_l1,Energy,SFC,60.0,62.0,83.0,92.0,82.0,84.0,78.0,94.0,75.0,81.0,76.0
bics,bics_l1,Energy,SHE,,84.0,,100.0,,,,,,95.0,83.0
bics,bics_l1,Energy,TDG,66.0,46.0,63.0,50.0,44.0,57.0,58.0,42.0,52.0,42.0,62.0
bics,bics_l1,Energy,TLP,,,,,35.0,50.0,52.0,12.0,17.0,12.0,5.0
bics,bics_l1,Energy,TMC,46.0,74.0,77.0,86.0,52.0,71.0,82.0,73.0,64.0,56.0,71.0
bics,bics_l1,Energy,TSB,30.0,24.0,31.0,37.0,37.0,54.0,55.0,42.0,55.0,57.0,62.0
bics,bics_l1,Energy,VMG,,41.0,31.0,16.0,25.0,1.0,,,,,
bics,bics_l1,Energy,VST,32.0,30.0,28.0,32.0,19.0,20.0,21.0,20.0,37.0,29.0,16.0
bics,bics_l1,Energy,VXT,,,,,,,,,,48.0,
bics,bics_l1,Financials,API,59.0,63.0,100.0,25.0,54.0,29.0,25.0,76.0,71.0,37.0,47.0
bics,bics_l1,Financials,FIT,56.0,54.0,100.0,59.0,100.0,83.0,71.0,96.0,75.0,100.0,75.0
bics,bics_l1,Financials,HQC,54.0,54.0,75.0,49.0,100.0,75.0,49.0,51.0,46.0,42.0,40.0
bics,bics_l1,Financials,HVA,58.0,19.0,,,,,,,,,
bics,bics_l1,Financials,IDJ,53.0,56.0,76.0,75.0,71.0,50.0,75.0,55.0,36.0,99.0,59.0
bics,bics_l1,Financials,KSH,24.0,,,,0.0,,,,,,
bics,bics_l1,Financials,SID,75.0,75.0,,,,,,,,,
bics,bics_l1,Financials,VXB,17.0,14.0,0.0,49.0,32.0,28.0,33.0,25.0,15.0,25.0,21.0
bics,bics_l1,Health Care,AGP,,,39.0,20.0,39.0,24.0,25.0,31.0,22.0,31.0,35.0
bics,bics_l1,Health Care,AMV,57.0,100.0,100.0,100.0,100.0,89.0,84.0,100.0,76.0,59.0,100.0
bics,bics_l1,Health Care,CDP,43.0,44.0,32.0,52.0,46.0,50.0,40.0,44.0,,,36.0
bics,bics_l1,Health Care,DBD,61.0,66.0,64.0,60.0,52.0,53.0,50.0,57.0,51.0,53.0,80.0
bics,bics_l1,Health Care,DBT,45.0,54.0,41.0,53.0,49.0,46.0,37.0,45.0,33.0,32.0,30.0
bics,bics_l1,Health Care,DCL,35.0,19.0,20.0,20.0,29.0,29.0,30.0,76.0,53.0,49.0,49.0
bics,bics_l1,Health Care,DDN,,,,,,,,64.0,61.0,71.0,77.0
bics,bics_l1,Health Care,DHG,90.0,72.0,68.0,74.0,69.0,69.0,61.0,90.0,88.0,100.0,100.0
bics,bics_l1,Health Care,DHT,,74.0,77.0,65.0,85.0,77.0,64.0,63.0,,85.0,80.0
bics,bics_l1,Health Care,DMC,,,,81.0,85.0,97.0,,,,100.0,
bics,bics_l1,Health Care,DNM,41.0,57.0,34.0,50.0,39.0,30.0,23.0,69.0,56.0,50.0,35.0
bics,bics_l1,Health Care,DP1,53.0,61.0,59.0,57.0,56.0,59.0,53.0,59.0,58.0,64.0,69.0
bics,bics_l1,Health Care,DP2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
bics,bics_l1,Health Care,DP3,100.0,100.0,100.0,68.0,100.0,100.0,81.0,87.0,100.0,100.0,94.0
bics,bics_l1,Health Care,DTP,,,,,84.0,66.0,57.0,64.0,64.0,38.0,73.0
bics,bics_l1,Health Care,DVN,45.0,52.0,42.0,50.0,52.0,53.0,49.0,46.0,47.0,47.0,41.0
bics,bics_l1,Health Care,HJC,25.0,40.0,56.0,55.0,31.0,54.0,52.0,59.0,46.0,69.0,85.0
bics,bics_l1,Health Care,IMP,87.0,83.0,83.0,,91.0,65.0,58.0,75.0,70.0,86.0,78.0
bics,bics_l1,Health Care,JVC,67.0,79.0,40.0,69.0,43.0,68.0,57.0,,,74.0,76.0
bics,bics_l1,Health Care,LDP,40.0,41.0,38.0,11.0,31.0,27.0,27.0,70.0,29.0,0.0,34.0
bics,bics_l1,Health Care,MED,,,,,,,,,48.0,37.0,40.0
bics,bics_l1,Health Care,MKP,,82.0,86.0,82.0,89.0,95.0,71.0,91.0,91.0,100.0,100.0
bics,bics_l1,Health Care,MKV,8.0,15.0,23.0,8.0,12.0,0.0,13.0,50.0,39.0,52.0,45.0
bics,bics_l1,Health Care,OPC,75.0,63.0,53.0,61.0,61.0,54.0,51.0,56.0,57.0,54.0,51.0
bics,bics_l1,Health Care,PBC,,,,,44.0,29.0,15.0,21.0,6.0,12.0,19.0
bics,bics_l1,Health Care,PME,,,,,,78.0,,80.0,72.0,78.0,82.0
bics,bics_l1,Health Care,PPP,54.0,14.0,32.0,53.0,40.0,52.0,54.0,58.0,51.0,46.0,43.0
bics,bics_l1,Health Care,SPM,79.0,76.0,72.0,67.0,63.0,60.0,56.0,67.0,59.0,69.0,65.0
bics,bics_l1,Health Care,TRA,76.0,67.0,78.0,77.0,76.0,73.0,55.0,80.0,65.0,97.0,90.0
bics,bics_l1,Health Care,UPH,22.0,,,61.0,29.0,45.0,23.0,32.0,,30.0,37.0
bics,bics_l1,Health Care,VDP,71.0,65.0,57.0,56.0,48.0,36.0,41.0,52.0,50.0,47.0,43.0
bics,bics_l1,Health Care,VMD,52.0,64.0,58.0,54.0,56.0,56.0,52.0,60.0,59.0,62.0,66.0
bics,bics_l1,Industrials,ACC,72.0,65.0,80.0,,86.0,73.0,70.0,79.0,63.0,68.0,60.0
bics,bics_l1,Industrials,ACV,89.0,99.0,97.0,88.0,97.0,87.0,94.0,98.0,87.0,54.0,62.0
bics,bics_l1,Industrials,AME,52.0,45.0,42.0,,39.0,33.0,44.0,57.0,53.0,52.0,53.0
bics,bics_l1,Industrials,AMS,31.0,33.0,35.0,37.0,33.0,30.0,25.0,45.0,51.0,53.0,51.0
bics,bics_l1,Industrials,APC,100.0,100.0,,,,,,,,96.0,
bics,bics_l1,Industrials,ARM,80.0,74.0,61.0,58.0,60.0,56.0,57.0,62.0,62.0,50.0,57.0
bics,bics_l1,Industrials,ASG,,100.0,,100.0,100.0,100.0,100.0,92.0,85.0,83.0,83.0
bics,bics_l1,Industrials,AST,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,74.0,68.0
bics,bics_l1,Industrials,ATB,37.0,25.0,36.0,31.0,29.0,39.0,32.0,31.0,45.0,49.0,42.0
bics,bics_l1,Industrials,ATS,54.0,64.0,46.0,48.0,54.0,93.0,,,,,
bics,bics_l1,Industrials,B82,19.0,23.0,,,,,,,,,
bics,bics_l1,Industrials,BCE,51.0,65.0,37.0,57.0,26.0,34.0,52.0,63.0,47.0,49.0,55.0
bics,bics_l1,Industrials,BCG,35.0,35.0,30.0,32.0,32.0,35.0,40.0,15.0,26.0,33.0,51.0
bics,bics_l1,Industrials,BRC,77.0,74.0,74.0,62.0,73.0,62.0,63.0,60.0,69.0,71.0,68.0
bics,bics_l1,Industrials,BRR,83.0,87.0,78.0,69.0,58.0,61.0,65.0,98.0,76.0,78.0,75.0
bics,bics_l1,Industrials,BSG,61.0,59.0,18.0,36.0,50.0,,50.0,46.0,36.0,45.0,
bics,bics_l1,Industrials,BTH,,,,,,,82.0,73.0,,91.0,
bics,bics_l1,Industrials,C47,19.0,34.0,42.0,39.0,26.0,28.0,25.0,14.0,32.0,42.0,36.0
bics,bics_l1,Industrials,C4G,,42.0,40.0,42.0,45.0,36.0,40.0,29.0,46.0,42.0,33.0
bics,bics_l1,Industrials,C92,27.0,28.0,23.0,26.0,36.0,7.0,11.0,31.0,34.0,43.0,37.0
bics,bics_l1,Industrials,CAG,90.0,94.0,90.0,81.0,90.0,93.0,88.0,82.0,,,
bics,bics_l1,Industrials,CAV,70.0,62.0,78.0,71.0,72.0,64.0,73.0,54.0,62.0,66.0,60.0
bics,bics_l1,Industrials,CC1,37.0,22.0,36.0,36.0,30.0,18.0,32.0,22.0,24.0,28.0,30.0
bics,bics_l1,Industrials,CC4,,,,,,,,,,,25.0
bics,bics_l1,Industrials,CCP,,,,100.0,,,,,,,
bics,bics_l1,Industrials,CCR,93.0,92.0,93.0,85.0,92.0,86.0,92.0,98.0,93.0,90.0,80.0
bics,bics_l1,Industrials,CCT,57.0,54.0,,59.0,,,,,75.0,79.0,75.0
bics,bics_l1,Industrials,CEE,22.0,35.0,27.0,30.0,22.0,8.0,15.0,14.0,43.0,47.0,59.0
bics,bics_l1,Industrials,CIA,100.0,100.0,87.0,80.0,90.0,80.0,83.0,91.0,71.0,67.0,63.0
bics,bics_l1,Industrials,CIG,21.0,66.0,28.0,33.0,8.0,12.0,51.0,47.0,51.0,10.0,18.0
bics,bics_l1,Industrials,CII,50.0,36.0,37.0,34.0,27.0,41.0,52.0,48.0,57.0,49.0,33.0
bics,bics_l1,Industrials,CJC,20.0,14.0,23.0,46.0,31.0,32.0,11.0,46.0,54.0,57.0,43.0
bics,bics_l1,Industrials,CKV,50.0,53.0,45.0,61.0,66.0,45.0,66.0,68.0,73.0,77.0,73.0
bics,bics_l1,Industrials,CLL,,,,,,,,100.0,100.0,100.0,99.0
bics,bics_l1,Industrials,CMS,,32.0,28.0,33.0,29.0,28.0,,,45.0,33.0,24.0
bics,bics_l1,Industrials,CPI,72.0,61.0,,,47.0,35.0,48.0,58.0,55.0,67.0,
bics,bics_l1,Industrials,CPW,,,,,,54.0,44.0,61.0,53.0,66.0,55.0
bics,bics_l1,Industrials,CSC,75.0,88.0,44.0,54.0,39.0,34.0,32.0,27.0,32.0,25.0,37.0
bics,bics_l1,Industrials,CSM,34.0,35.0,33.0,23.0,19.0,36.0,39.0,43.0,52.0,52.0,53.0
bics,bics_l1,Industrials,CT6,9.0,19.0,13.0,26.0,16.0,20.0,39.0,51.0,67.0,19.0,
bics,bics_l1,Industrials,CTB,57.0,39.0,86.0,59.0,46.0,36.0,56.0,70.0,74.0,74.0,57.0
bics,bics_l1,Industrials,CTI,61.0,45.0,64.0,57.0,48.0,37.0,37.0,38.0,52.0,58.0,56.0
bics,bics_l1,Industrials,CTT,12.0,19.0,17.0,29.0,32.0,18.0,29.0,32.0,45.0,44.0,40.0
bics,bics_l1,Industrials,CX8,,,,,,,,,,61.0,
bics,bics_l1,Industrials,DAE,,,,,,,,,,83.0,
bics,bics_l1,Industrials,DC4,61.0,38.0,34.0,53.0,53.0,37.0,49.0,57.0,67.0,62.0,54.0
bics,bics_l1,Industrials,DDG,,28.0,33.0,51.0,33.0,42.0,33.0,39.0,45.0,47.0,59.0
bics,bics_l1,Industrials,DDM,59.0,41.0,45.0,53.0,62.0,51.0,48.0,46.0,57.0,59.0,58.0
bics,bics_l1,Industrials,DIG,52.0,52.0,54.0,71.0,36.0,44.0,54.0,83.0,50.0,55.0,60.0
bics,bics_l1,Industrials,DIH,,36.0,40.0,,,32.0,,60.0,,50.0,
bics,bics_l1,Industrials,DL1,61.0,53.0,48.0,54.0,38.0,79.0,62.0,71.0,66.0,71.0,63.0
bics,bics_l1,Industrials,DLT,61.0,59.0,53.0,67.0,,,,,,,
bics,bics_l1,Industrials,DNC,88.0,90.0,100.0,87.0,92.0,97.0,100.0,100.0,90.0,97.0,97.0
bics,bics_l1,Industrials,DNS,71.0,57.0,52.0,39.0,43.0,44.0,39.0,43.0,56.0,62.0,52.0
bics,bics_l1,Industrials,DPC,,,,,,92.0,96.0,70.0,71.0,87.0,88.0
bics,bics_l1,Industrials,DPG,55.0,45.0,36.0,41.0,41.0,28.0,6.0,74.0,59.0,50.0,44.0
bics,bics_l1,Industrials,DQC,81.0,74.0,73.0,60.0,52.0,53.0,59.0,54.0,65.0,56.0,55.0
bics,bics_l1,Industrials,DRC,57.0,57.0,49.0,58.0,55.0,62.0,69.0,67.0,64.0,70.0,72.0
bics,bics_l1,Industrials,DS3,,,,93.0,92.0,88.0,88.0,78.0,84.0,82.0,78.0
bics,bics_l1,Industrials,DST,79.0,47.0,,,,49.0,,,,,
bics,bics_l1,Industrials,DTD,60.0,79.0,57.0,56.0,70.0,46.0,38.0,59.0,63.0,93.0,82.0
bics,bics_l1,Industrials,DVP,100.0,100.0,100.0,100.0,,,,,,,
bics,bics_l1,Industrials,DZM,10.0,20.0,14.0,19.0,30.0,17.0,27.0,62.0,70.0,19.0,39.0
bics,bics_l1,Industrials,E12,,,,,,,,,39.0,42.0,43.0
bics,bics_l1,Industrials,EID,58.0,91.0,71.0,65.0,54.0,85.0,77.0,69.0,60.0,86.0,78.0
bics,bics_l1,Industrials,EMC,46.0,35.0,29.0,38.0,28.0,35.0,28.0,46.0,44.0,55.0,50.0
bics,bics_l1,Industrials,FCN,53.0,44.0,45.0,56.0,53.0,42.0,38.0,42.0,49.0,45.0,49.0
bics,bics_l1,Industrials,GEX,62.0,42.0,52.0,50.0,48.0,33.0,33.0,43.0,52.0,52.0,48.0
bics,bics_l1,Industrials,GIC,,,,,,,,,91.0,100.0,94.0
bics,bics_l1,Industrials,GLT,94.0,71.0,100.0,88.0,91.0,82.0,83.0,100.0,89.0,88.0,92.0
bics,bics_l1,Industrials,GMD,92.0,67.0,66.0,61.0,74.0,69.0,71.0,43.0,62.0,61.0,59.0
bics,bics_l1,Industrials,GSP,,,100.0,72.0,86.0,79.0,70.0,69.0,74.0,76.0,72.0
bics,bics_l1,Industrials,GVR,,,53.0,75.0,58.0,67.0,76.0,83.0,69.0,71.0,72.0
bics,bics_l1,Industrials,HAH,79.0,98.0,96.0,88.0,87.0,77.0,74.0,73.0,79.0,82.0,65.0
bics,bics_l1,Industrials,HAN,,,36.0,54.0,39.0,37.0,41.0,,51.0,50.0,
bics,bics_l1,Industrials,HAS,,69.0,,,,84.0,,,,69.0,72.0
bics,bics_l1,Industrials,HBC,56.0,50.0,48.0,45.0,48.0,34.0,36.0,40.0,41.0,41.0,42.0
bics,bics_l1,Industrials,HBE,,60.0,,83.0,,58.0,92.0,87.0,,68.0,86.0
bics,bics_l1,Industrials,HC1,,,,,,,47.0,,,,
bics,bics_l1,Industrials,HCT,94.0,94.0,98.0,,,,,,,,
bics,bics_l1,Industrials,HDO,20.0,26.0,21.0,11.0,22.0,,,62.0,,,
bics,bics_l1,Industrials,HEM,70.0,52.0,83.0,83.0,66.0,51.0,61.0,54.0,63.0,55.0,52.0
bics,bics_l1,Industrials,HHG,55.0,35.0,30.0,40.0,42.0,41.0,42.0,37.0,40.0,27.0,21.0
bics,bics_l1,Industrials,HHR,16.0,57.0,,,49.0,47.0,,,,,
bics,bics_l1,Industrials,HHV,,,,,,,,28.0,30.0,50.0,45.0
bics,bics_l1,Industrials,HIG,63.0,60.0,80.0,60.0,79.0,,76.0,73.0,,,
bics,bics_l1,Industrials,HLD,,,,86.0,,52.0,88.0,88.0,,73.0,
bics,bics_l1,Industrials,HMH,,100.0,91.0,95.0,95.0,91.0,97.0,100.0,,92.0,94.0
bics,bics_l1,Industrials,HRC,53.0,39.0,39.0,48.0,41.0,37.0,56.0,56.0,58.0,55.0,47.0
bics,bics_l1,Industrials,HRT,59.0,42.0,44.0,66.0,66.0,42.0,39.0,54.0,60.0,58.0,54.0
bics,bics_l1,Industrials,HTE,59.0,85.0,73.0,79.0,70.0,,68.0,89.0,,,
bics,bics_l1,Industrials,HTI,81.0,72.0,72.0,91.0,95.0,79.0,91.0,81.0,85.0,86.0,82.0
bics,bics_l1,Industrials,HTN,51.0,59.0,49.0,62.0,46.0,55.0,45.0,64.0,69.0,45.0,71.0
bics,bics_l1,Industrials,HTU,77.0,65.0,84.0,65.0,66.0,67.0,80.0,68.0,78.0,74.0,73.0
bics,bics_l1,Industrials,HU3,18.0,37.0,28.0,63.0,32.0,40.0,44.0,41.0,30.0,56.0,42.0
bics,bics_l1,Industrials,HUB,79.0,85.0,76.0,66.0,74.0,73.0,67.0,66.0,69.0,75.0,68.0
bics,bics_l1,Industrials,HUT,57.0,64.0,46.0,27.0,30.0,38.0,37.0,43.0,45.0,39.0,20.0
bics,bics_l1,Industrials,HVH,,,,,,94.0,,,,89.0,66.0
bics,bics_l1,Industrials,HVN,62.0,36.0,36.0,38.0,59.0,35.0,51.0,28.0,41.0,13.0,20.0
bics,bics_l1,Industrials,ICG,,,,,,,,,,85.0,67.0
bics,bics_l1,Industrials,ICT,32.0,50.0,44.0,,38.0,41.0,41.0,70.0,52.0,59.0,56.0
bics,bics_l1,Industrials,IHK,63.0,50.0,53.0,,68.0,60.0,67.0,63.0,,,
bics,bics_l1,Industrials,ILS,,,33.0,59.0,33.0,27.0,30.0,61.0,55.0,58.0,44.0
bics,bics_l1,Industrials,INC,73.0,70.0,75.0,80.0,71.0,65.0,74.0,78.0,72.0,70.0,
bics,bics_l1,Industrials,INN,74.0,73.0,80.0,78.0,78.0,77.0,72.0,67.0,71.0,65.0,72.0
bics,bics_l1,Industrials,IST,90.0,69.0,80.0,72.0,93.0,51.0,65.0,,,,
bics,bics_l1,Industrials,ITD,93.0,85.0,100.0,88.0,80.0,74.0,57.0,70.0,72.0,60.0,59.0
bics,bics_l1,Industrials,ITQ,40.0,45.0,37.0,40.0,36.0,36.0,37.0,41.0,53.0,48.0,51.0
bics,bics_l1,Industrials,KBC,80.0,68.0,81.0,78.0,72.0,82.0,70.0,84.0,67.0,61.0,57.0
bics,bics_l1,Industrials,KIP,,75.0,45.0,,,,,,,,
bics,bics_l1,Industrials,KKC,94.0,62.0,61.0,43.0,56.0,45.0,49.0,52.0,58.0,60.0,71.0
bics,bics_l1,Industrials,KTC,69.0,49.0,39.0,40.0,52.0,43.0,45.0,43.0,61.0,62.0,56.0
bics,bics_l1,Industrials,KTL,,64.0,,,,58.0,,,,64.0,
bics,bics_l1,Industrials,KTT,69.0,53.0,41.0,85.0,,,,,,,
bics,bics_l1,Industrials,L10,22.0,36.0,30.0,34.0,41.0,33.0,38.0,38.0,54.0,55.0,54.0
bics,bics_l1,Industrials,L18,32.0,36.0,39.0,16.0,36.0,11.0,43.0,31.0,41.0,44.0,40.0
bics,bics_l1,Industrials,L35,24.0,35.0,29.0,40.0,28.0,25.0,31.0,28.0,33.0,29.0,33.0
bics,bics_l1,Industrials,L43,20.0,27.0,23.0,6.0,20.0,20.0,22.0,17.0,50.0,57.0,58.0
bics,bics_l1,Industrials,L44,13.0,23.0,,,,,,,,,
bics,bics_l1,Industrials,L61,48.0,38.0,36.0,43.0,36.0,28.0,39.0,36.0,50.0,47.0,49.0
bics,bics_l1,Industrials,L62,20.0,32.0,32.0,38.0,37.0,33.0,35.0,34.0,50.0,47.0,41.0
bics,bics_l1,Industrials,LCD,38.0,35.0,29.0,39.0,33.0,36.0,24.0,37.0,58.0,45.0,43.0
bics,bics_l1,Industrials,LCG,40.0,38.0,38.0,51.0,46.0,41.0,43.0,36.0,42.0,57.0,55.0
bics,bics_l1,Industrials,LCS,29.0,36.0,23.0,36.0,31.0,32.0,28.0,34.0,36.0,16.0,20.0
bics,bics_l1,Industrials,LDW,,,,64.0,79.0,64.0,83.0,65.0,82.0,69.0,73.0
bics,bics_l1,Industrials,LEC,47.0,29.0,31.0,25.0,40.0,26.0,28.0,25.0,34.0,31.0,45.0
bics,bics_l1,Industrials,LHC,69.0,82.0,73.0,73.0,82.0,69.0,67.0,77.0,74.0,89.0,
bics,bics_l1,Industrials,LIG,20.0,19.0,15.0,42.0,16.0,13.0,10.0,17.0,25.0,44.0,31.0
bics,bics_l1,Industrials,LLM,,,,,41.0,32.0,,,58.0,59.0,
bics,bics_l1,Industrials,LM7,46.0,38.0,36.0,40.0,28.0,28.0,26.0,42.0,45.0,40.0,47.0
bics,bics_l1,Industrials,LM8,50.0,38.0,39.0,45.0,43.0,34.0,35.0,35.0,48.0,45.0,51.0
bics,bics_l1,Industrials,LO5,49.0,23.0,36.0,43.0,23.0,12.0,17.0,12.0,30.0,60.0,33.0
bics,bics_l1,Industrials,LTC,20.0,,,28.0,,,,,,,
bics,bics_l1,Industrials,LUT,13.0,35.0,25.0,29.0,21.0,15.0,18.0,15.0,27.0,44.0,50.0
bics,bics_l1,Industrials,MAC,64.0,57.0,54.0,64.0,64.0,47.0,56.0,58.0,55.0,54.0,56.0
bics,bics_l1,Industrials,MAS,66.0,61.0,63.0,58.0,73.0,57.0,70.0,63.0,45.0,19.0,19.0
bics,bics_l1,Industrials,MBG,,88.0,,,74.0,74.0,,,82.0,94.0,
bics,bics_l1,Industrials,MCG,14.0,0.0,14.0,23.0,28.0,24.0,25.0,39.0,27.0,30.0,26.0
bics,bics_l1,Industrials,MCO,,,,45.0,38.0,33.0,41.0,53.0,53.0,54.0,57.0
bics,bics_l1,Industrials,MEC,11.0,24.0,13.0,0.0,12.0,0.0,0.0,0.0,9.0,47.0,
bics,bics_l1,Industrials,MH3,,,,,,96.0,95.0,,,,94.0
bics,bics_l1,Industrials,MHC,83.0,,90.0,64.0,64.0,,65.0,83.0,65.0,,
bics,bics_l1,Industrials,MIE,46.0,37.0,32.0,38.0,35.0,33.0,33.0,36.0,47.0,44.0,44.0
bics,bics_l1,Industrials,MST,,,,,,,66.0,65.0,61.0,35.0,51.0
bics,bics_l1,Industrials,MTS,63.0,59.0,55.0,64.0,64.0,62.0,63.0,65.0,,,
bics,bics_l1,Industrials,MVN,,,17.0,43.0,24.0,15.0,29.0,55.0,52.0,58.0,52.0
bics,bics_l1,Industrials,NAP,,,94.0,92.0,,,,,91.0,,
bics,bics_l1,Industrials,NCP,17.0,25.0,19.0,25.0,34.0,31.0,15.0,51.0,45.0,35.0,32.0
bics,bics_l1,Industrials,NCS,,,44.0,64.0,73.0,62.0,64.0,58.0,60.0,33.0,33.0
bics,bics_l1,Industrials,ND2,60.0,55.0,90.0,70.0,31.0,43.0,85.0,55.0,16.0,64.0,70.0
bics,bics_l1,Industrials,NHH,,,,,68.0,36.0,47.0,47.0,42.0,52.0,56.0
bics,bics_l1,Industrials,NNG,74.0,27.0,46.0,26.0,36.0,42.0,47.0,16.0,51.0,38.0,49.0
bics,bics_l1,Industrials,NOS,50.0,38.0,34.0,44.0,38.0,34.0,36.0,38.0,,46.0,45.0
bics,bics_l1,Industrials,NTB,12.0,16.0,17.0,34.0,11.0,,,,,,
bics,bics_l1,Industrials,NVT,79.0,63.0,85.0,56.0,100.0,79.0,100.0,52.0,,67.0,70.0
bics,bics_l1,Industrials,PBT,,83.0,100.0,,,,,,,,
bics,bics_l1,Industrials,PC1,50.0,63.0,53.0,44.0,46.0,42.0,38.0,31.0,53.0,59.0,57.0
bics,bics_l1,Industrials,PCG,,,,,,,63.0,64.0,64.0,78.0,69.0
bics,bics_l1,Industrials,PCT,,65.0,100.0,,,,,,,,
bics,bics_l1,Industrials,PDN,77.0,96.0,97.0,84.0,100.0,88.0,98.0,90.0,90.0,95.0,96.0
bics,bics_l1,Industrials,PEN,11.0,19.0,20.0,65.0,43.0,27.0,24.0,31.0,20.0,34.0,63.0
bics,bics_l1,Industrials,PGN,,,,40.0,36.0,35.0,55.0,54.0,66.0,57.0,58.0
bics,bics_l1,Industrials,PHC,56.0,44.0,39.0,53.0,44.0,44.0,45.0,58.0,52.0,54.0,49.0
bics,bics_l1,Industrials,PHH,1.0,13.0,6.0,21.0,11.0,39.0,50.0,63.0,54.0,56.0,67.0
bics,bics_l1,Industrials,PHP,93.0,100.0,100.0,89.0,96.0,94.0,91.0,91.0,92.0,89.0,95.0
bics,bics_l1,Industrials,PHR,70.0,76.0,94.0,81.0,85.0,70.0,100.0,42.0,86.0,92.0,82.0
bics,bics_l1,Industrials,PIC,79.0,78.0,50.0,57.0,83.0,61.0,48.0,87.0,85.0,65.0,50.0
